Ensembl_ID,Gene_Symbol,Score,Log2FC,P_Value,Adjusted_P_Value
ENSG00000139618,BRCA2,-0.113679715,-20.57546,0.9094916957175837,0.9829322188357971
ENSG00000249747,LINC02374,-0.113679715,-20.958471,0.9094916957175837,0.9829322188357971
ENSG00000250328,SNCAIP-AS3,-0.113679715,-22.553328,0.9094916957175837,0.9829322188357971
ENSG00000249894,ENSG00000249894,-0.113679715,-21.122309,0.9094916957175837,0.9829322188357971
ENSG00000173947,CIMAP3,-0.113679715,-23.849924,0.9094916957175837,0.9829322188357971
ENSG00000174405,LIG4,-0.113679715,-22.87307,0.9094916957175837,0.9829322188357971
ENSG00000084453,SLCO1A2,-0.113679715,-18.960093,0.9094916957175837,0.9829322188357971
ENSG00000127920,GNG11,-0.113679715,-19.069218,0.9094916957175837,0.9829322188357971
ENSG00000262079,ENSG00000262079,-0.113679715,-18.581375,0.9094916957175837,0.9829322188357971
ENSG00000162946,DISC1,-0.113679715,-18.619223,0.9094916957175837,0.9829322188357971
ENSG00000253554,LINC01414,-0.113679715,-21.737438,0.9094916957175837,0.9829322188357971
ENSG00000253669,GASAL1,-0.113679715,-17.200026,0.9094916957175837,0.9829322188357971
ENSG00000253519,LOC124901121,-0.113679715,-18.101952,0.9094916957175837,0.9829322188357971
ENSG00000175538,KCNE3,-0.113679715,-17.156414,0.9094916957175837,0.9829322188357971
ENSG00000127399,LRRC61,-0.113679715,-22.764551,0.9094916957175837,0.9829322188357971
ENSG00000137285,TUBB2B,-0.113679715,-20.757484,0.9094916957175837,0.9829322188357971
ENSG00000225173,ENSG00000225173,-0.113679715,-23.55074,0.9094916957175837,0.9829322188357971
ENSG00000170989,S1PR1,-0.113679715,-19.70071,0.9094916957175837,0.9829322188357971
ENSG00000268895,A1BG-AS1,-0.113679715,-24.34477,0.9094916957175837,0.9829322188357971
ENSG00000241313,WWTR1-AS1,-0.113679715,-20.882132,0.9094916957175837,0.9829322188357971
ENSG00000203565,ENSG00000203565,-0.113679715,-22.650854,0.9094916957175837,0.9829322188357971
ENSG00000128655,PDE11A,-0.113679715,-20.991865,0.9094916957175837,0.9829322188357971
ENSG00000174529,TMEM81,-0.113679715,-23.333166,0.9094916957175837,0.9829322188357971
ENSG00000250999,ENSG00000250999,-0.113679715,-23.390234,0.9094916957175837,0.9829322188357971
ENSG00000174989,FBXW8,-0.113679715,-21.476141,0.9094916957175837,0.9829322188357971
ENSG00000175048,ZDHHC14,-0.113679715,-23.287584,0.9094916957175837,0.9829322188357971
ENSG00000112425,EPM2A,-0.113679715,-19.830664,0.9094916957175837,0.9829322188357971
ENSG00000112561,TFEB,-0.113679715,-23.386084,0.9094916957175837,0.9829322188357971
ENSG00000262919,CCNQ,-0.113679715,-24.598316,0.9094916957175837,0.9829322188357971
ENSG00000263089,ENSG00000263089,-0.113679715,-20.390991,0.9094916957175837,0.9829322188357971
ENSG00000132768,DPH2,-0.113679715,-22.870142,0.9094916957175837,0.9829322188357971
ENSG00000224186,PITX1-AS1,-0.113679715,-20.616653,0.9094916957175837,0.9829322188357971
ENSG00000268912,ENSG00000268912,-0.113679715,-18.599228,0.9094916957175837,0.9829322188357971
ENSG00000269968,ENSG00000269968,-0.11909303,0.79176646,0.9052016514062892,0.9829322188357971
ENSG00000081803,CADPS2,-0.13533299,0.11963535,0.8923486023666681,0.9829322188357971
ENSG00000170802,FOXN2,-0.13533299,0.16571403,0.8923486023666681,0.9829322188357971
ENSG00000136485,DCAF7,-0.14074631,0.21360455,0.888070359030652,0.9829322188357971
ENSG00000136371,MTHFS,-0.14615963,1.4494553,0.8837953740592097,0.9829322188357971
ENSG00000006607,FARP2,-0.14615963,3.80316,0.8837953740592097,0.9829322188357971
ENSG00000119812,FAM98A,-0.14615963,2.2709603,0.8837953740592097,0.9829322188357971
ENSG00000124164,VAPB,-0.14615963,0.8085276,0.8837953740592097,0.9829322188357971
ENSG00000257940,ENSG00000257940,-0.15157294,-20.590672,0.8795237701474641,0.9814109067889238
ENSG00000149328,GLB1L2,-0.15157294,-21.72729,0.8795237701474641,0.9814109067889238
ENSG00000226203,LINC01733,-0.15157294,-16.381607,0.8795237701474641,0.9814109067889238
ENSG00000186197,EDARADD,-0.15157294,-18.140888,0.8795237701474641,0.9814109067889238
ENSG00000167895,TMC8,-0.15157294,-20.751219,0.8795237701474641,0.9814109067889238
ENSG00000150990,DHX37,-0.15157294,-20.100836,0.8795237701474641,0.9814109067889238
ENSG00000272299,ENSG00000272299,-0.15157294,-21.890118,0.8795237701474641,0.9814109067889238
ENSG00000116574,RHOU,-0.15157294,-22.17281,0.8795237701474641,0.9814109067889238
ENSG00000116353,MECR,-0.15157294,-22.843939,0.8795237701474641,0.9814109067889238
ENSG00000105472,CLEC11A,-0.15157294,-21.104492,0.8795237701474641,0.9814109067889238
ENSG00000258323,ENSG00000258323,-0.15157294,-22.186987,0.8795237701474641,0.9814109067889238
ENSG00000073146,MOV10L1,-0.15157294,-18.93598,0.8795237701474641,0.9814109067889238
ENSG00000196440,ARMCX4,-0.15157294,-21.695919,0.8795237701474641,0.9814109067889238
ENSG00000126856,PRDM7,-0.15157294,-19.520168,0.8795237701474641,0.9814109067889238
ENSG00000126790,L3HYPDH,-0.15157294,-23.500704,0.8795237701474641,0.9814109067889238
ENSG00000172728,POFUT3,-0.15157294,-24.141912,0.8795237701474641,0.9814109067889238
ENSG00000246695,RASSF8-AS1,-0.15157294,-22.269335,0.8795237701474641,0.9814109067889238
ENSG00000226711,FAM66C,-0.15157294,-23.589083,0.8795237701474641,0.9814109067889238
ENSG00000133315,MACROD1,-0.15157294,-23.61723,0.8795237701474641,0.9814109067889238
ENSG00000105617,LENG1,-0.15157294,-22.100697,0.8795237701474641,0.9814109067889238
ENSG00000196724,ZNF418,-0.15157294,-24.962376,0.8795237701474641,0.9814109067889238
ENSG00000181035,SLC25A42,-0.15157294,-22.746407,0.8795237701474641,0.9814109067889238
ENSG00000261630,ENSG00000261630,-0.15157294,-23.745625,0.8795237701474641,0.9814109067889238
ENSG00000261826,ENSG00000261826,-0.15157294,-18.283585,0.8795237701474641,0.9814109067889238
ENSG00000119698,PPP4R4,-0.15157294,-22.78548,0.8795237701474641,0.9814109067889238
ENSG00000147614,ATP6V0D2,-0.15157294,-19.327711,0.8795237701474641,0.9814109067889238
ENSG00000240859,LINC03014,-0.15157294,-20.050533,0.8795237701474641,0.9814109067889238
ENSG00000240770,C21orf91-OT1,-0.15157294,-23.290659,0.8795237701474641,0.9814109067889238
ENSG00000267385,ENSG00000267385,-0.15157294,-18.675983,0.8795237701474641,0.9814109067889238
ENSG00000267673,FDX2,-0.15157294,-23.44614,0.8795237701474641,0.9814109067889238
ENSG00000138399,FASTKD1,-0.15157294,-24.282764,0.8795237701474641,0.9814109067889238
ENSG00000047662,FAM184B,-0.15157294,-21.960758,0.8795237701474641,0.9814109067889238
ENSG00000265142,MIR133A1HG,-0.15157294,-24.03448,0.8795237701474641,0.9814109067889238
ENSG00000112761,CCN6,-0.15157294,-18.39862,0.8795237701474641,0.9814109067889238
ENSG00000165661,QSOX2,-0.15157294,-21.69055,0.8795237701474641,0.9814109067889238
ENSG00000111801,BTN3A3,-0.15157294,-23.021545,0.8795237701474641,0.9814109067889238
ENSG00000132026,RTBDN,-0.15157294,-18.725073,0.8795237701474641,0.9814109067889238
ENSG00000166923,GREM1,-0.15157294,-17.393034,0.8795237701474641,0.9814109067889238
ENSG00000245293,CYP2U1-AS1,-0.15157294,-21.819038,0.8795237701474641,0.9814109067889238
ENSG00000245112,SMARCA5-AS1,-0.15157294,-22.723297,0.8795237701474641,0.9814109067889238
ENSG00000244968,LIFR-AS1,-0.15157294,-18.365864,0.8795237701474641,0.9814109067889238
ENSG00000245571,FAM111A-DT,-0.15157294,-24.168343,0.8795237701474641,0.9814109067889238
ENSG00000225930,LINC02249,-0.15157294,-17.54204,0.8795237701474641,0.9814109067889238
ENSG00000267105,ENSG00000267105,-0.15157294,-23.492222,0.8795237701474641,0.9814109067889238
ENSG00000264578,ENSG00000264578,-0.15157294,-23.226694,0.8795237701474641,0.9814109067889238
ENSG00000186111,PIP5K1C,-0.15157294,-21.443316,0.8795237701474641,0.9814109067889238
ENSG00000226674,TEX41,-0.15157294,-20.064058,0.8795237701474641,0.9814109067889238
ENSG00000150756,ATPSCKMT,-0.15157294,-23.869625,0.8795237701474641,0.9814109067889238
ENSG00000107130,NCS1,-0.15157294,-20.538609,0.8795237701474641,0.9814109067889238
ENSG00000178852,EFCAB13,-0.15157294,-23.13685,0.8795237701474641,0.9814109067889238
ENSG00000270022,ENSG00000270022,-0.15157294,-23.810036,0.8795237701474641,0.9814109067889238
ENSG00000178690,DYNAP,-0.15157294,-19.897118,0.8795237701474641,0.9814109067889238
ENSG00000213390,ARHGAP19,-0.15157294,-22.939686,0.8795237701474641,0.9814109067889238
ENSG00000204118,NAP1L6P,-0.15157294,-22.600443,0.8795237701474641,0.9814109067889238
ENSG00000104381,GDAP1,-0.15157294,-23.770498,0.8795237701474641,0.9814109067889238
ENSG00000075618,FSCN1,-0.15157294,-21.466055,0.8795237701474641,0.9814109067889238
ENSG00000255346,NOX5,-0.15157294,-21.210089,0.8795237701474641,0.9814109067889238
ENSG00000127241,MASP1,-0.15157294,-17.116997,0.8795237701474641,0.9814109067889238
ENSG00000127129,EDN2,-0.15157294,-25.03581,0.8795237701474641,0.9814109067889238
ENSG00000125245,GPR18,-0.15157294,-22.360422,0.8795237701474641,0.9814109067889238
ENSG00000227252,COPS8-DT,-0.15157294,-18.59136,0.8795237701474641,0.9814109067889238
ENSG00000170837,GPR27,-0.15157294,-21.505772,0.8795237701474641,0.9814109067889238
ENSG00000261669,ENSG00000261669,-0.15157294,-23.635931,0.8795237701474641,0.9814109067889238
ENSG00000240207,LOC100287290,-0.15157294,-22.993881,0.8795237701474641,0.9814109067889238
ENSG00000240053,LY6G5B,-0.15157294,-19.542603,0.8795237701474641,0.9814109067889238
ENSG00000136866,ZFP37,-0.15157294,-19.859556,0.8795237701474641,0.9814109067889238
ENSG00000213185,FAM24B,-0.15157294,-24.991682,0.8795237701474641,0.9814109067889238
ENSG00000213221,DNLZ,-0.15157294,-22.07559,0.8795237701474641,0.9814109067889238
ENSG00000165895,ARHGAP42,-0.15157294,-22.932873,0.8795237701474641,0.9814109067889238
ENSG00000254894,NAV2-AS1,-0.15157294,-23.40094,0.8795237701474641,0.9814109067889238
ENSG00000162636,EEIG2,-0.15157294,-21.921684,0.8795237701474641,0.9814109067889238
ENSG00000267058,ENSG00000267058,-0.15157294,-25.008686,0.8795237701474641,0.9814109067889238
ENSG00000277203,ENSG00000277203,-0.15157294,-23.73397,0.8795237701474641,0.9814109067889238
ENSG00000157911,PEX10,-0.15157294,-22.62907,0.8795237701474641,0.9814109067889238
ENSG00000158079,PTPDC1,-0.15157294,-23.958818,0.8795237701474641,0.9814109067889238
ENSG00000131584,ACAP3,-0.15157294,-19.761341,0.8795237701474641,0.9814109067889238
ENSG00000253642,ENSG00000253642,-0.15157294,-22.202978,0.8795237701474641,0.9814109067889238
ENSG00000253505,LINC02949,-0.15157294,-22.245188,0.8795237701474641,0.9814109067889238
ENSG00000183166,CALN1,-0.15157294,-17.952429,0.8795237701474641,0.9814109067889238
ENSG00000142961,MOB3C,-0.15157294,-24.01468,0.8795237701474641,0.9814109067889238
ENSG00000155016,CYP2U1,-0.15157294,-21.974142,0.8795237701474641,0.9814109067889238
ENSG00000197462,ENSG00000197462,-0.15157294,-20.93318,0.8795237701474641,0.9814109067889238
ENSG00000237489,C10orf143,-0.15157294,-21.68269,0.8795237701474641,0.9814109067889238
ENSG00000237480,ENSG00000237480,-0.15157294,-19.880762,0.8795237701474641,0.9814109067889238
ENSG00000253506,NACA2,-0.15157294,-20.049412,0.8795237701474641,0.9814109067889238
ENSG00000075399,VPS9D1,-0.15157294,-21.190878,0.8795237701474641,0.9814109067889238
ENSG00000075303,SLC25A40,-0.15157294,-21.776217,0.8795237701474641,0.9814109067889238
ENSG00000253348,LOC107986474,-0.15157294,-23.404829,0.8795237701474641,0.9814109067889238
ENSG00000131748,STARD3,-0.15157294,-23.401876,0.8795237701474641,0.9814109067889238
ENSG00000108950,FAM20A,-0.15157294,-23.27764,0.8795237701474641,0.9814109067889238
ENSG00000180712,LINC02363,-0.15157294,-20.538832,0.8795237701474641,0.9814109067889238
ENSG00000166869,CHP2,-0.15157294,-18.690866,0.8795237701474641,0.9814109067889238
ENSG00000245385,ENSG00000245385,-0.15157294,-22.77892,0.8795237701474641,0.9814109067889238
ENSG00000278570,NR2E3,-0.15157294,-23.876404,0.8795237701474641,0.9814109067889238
ENSG00000090776,EFNB1,-0.15157294,-22.946476,0.8795237701474641,0.9814109067889238
ENSG00000135632,SMYD5,-0.15157294,-23.61494,0.8795237701474641,0.9814109067889238
ENSG00000135097,MSI1,-0.15157294,-20.520868,0.8795237701474641,0.9814109067889238
ENSG00000234136,ENSG00000234136,-0.15157294,-24.204367,0.8795237701474641,0.9814109067889238
ENSG00000188293,IGFL1,-0.15157294,-25.63995,0.8795237701474641,0.9814109067889238
ENSG00000182272,B4GALNT4,-0.15157294,-22.016663,0.8795237701474641,0.9814109067889238
ENSG00000243410,PSMD6-AS1,-0.15157294,-23.387056,0.8795237701474641,0.9814109067889238
ENSG00000162076,FLYWCH2,-0.15157294,-23.615868,0.8795237701474641,0.9814109067889238
ENSG00000267532,ALOX12-AS1,-0.15157294,-19.090483,0.8795237701474641,0.9814109067889238
ENSG00000109205,ODAM,-0.15157294,-25.595194,0.8795237701474641,0.9814109067889238
ENSG00000275778,PRH1-PRR4,-0.15157294,-21.12983,0.8795237701474641,0.9814109067889238
ENSG00000225420,EIF2AK3-AS1,-0.15157294,-21.436356,0.8795237701474641,0.9814109067889238
ENSG00000254093,PINX1,-0.15157294,-24.737719,0.8795237701474641,0.9814109067889238
ENSG00000253982,CLN8-AS1,-0.15157294,-23.061863,0.8795237701474641,0.9814109067889238
ENSG00000254485,ENSG00000254485,-0.15157294,-22.507553,0.8795237701474641,0.9814109067889238
ENSG00000176222,ZNF404,-0.15157294,-25.006624,0.8795237701474641,0.9814109067889238
ENSG00000176182,MYPOP,-0.15157294,-21.869724,0.8795237701474641,0.9814109067889238
ENSG00000167332,OR51E2,-0.15157294,-17.84709,0.8795237701474641,0.9814109067889238
ENSG00000150510,FAM124A,-0.15157294,-17.797764,0.8795237701474641,0.9814109067889238
ENSG00000215440,NPEPL1,-0.15157294,-22.548178,0.8795237701474641,0.9814109067889238
ENSG00000126351,THRA,-0.15157294,-19.150202,0.8795237701474641,0.9814109067889238
ENSG00000176410,DNAJC30,-0.15157294,-23.134165,0.8795237701474641,0.9814109067889238
ENSG00000144214,LYG1,-0.15157294,-21.598621,0.8795237701474641,0.9814109067889238
ENSG00000260261,ENSG00000260261,-0.15157294,-19.358467,0.8795237701474641,0.9814109067889238
ENSG00000276564,ENSG00000276564,-0.15157294,-22.642996,0.8795237701474641,0.9814109067889238
ENSG00000275180,ENSG00000275180,-0.15157294,-23.822836,0.8795237701474641,0.9814109067889238
ENSG00000277462,ZNF670,-0.15157294,-21.787333,0.8795237701474641,0.9814109067889238
ENSG00000178440,TIMM23B-AGAP6,-0.15157294,-22.841223,0.8795237701474641,0.9814109067889238
ENSG00000151376,ME3,-0.15157294,-23.45773,0.8795237701474641,0.9814109067889238
ENSG00000232265,LINC02805,-0.15157294,-21.433771,0.8795237701474641,0.9814109067889238
ENSG00000231774,ENSG00000231774,-0.15157294,-24.92561,0.8795237701474641,0.9814109067889238
ENSG00000231770,TMEM44-AS1,-0.15157294,-21.504812,0.8795237701474641,0.9814109067889238
ENSG00000169692,AGPAT2,-0.15157294,-24.000105,0.8795237701474641,0.9814109067889238
ENSG00000235016,SEMA3F-AS1,-0.15157294,-20.406069,0.8795237701474641,0.9814109067889238
ENSG00000272558,ENSG00000272558,-0.15157294,-24.696905,0.8795237701474641,0.9814109067889238
ENSG00000272822,ENSG00000272822,-0.15157294,-21.274393,0.8795237701474641,0.9814109067889238
ENSG00000233621,LITATS1,-0.15157294,-22.212227,0.8795237701474641,0.9814109067889238
ENSG00000234377,OBI1-AS1,-0.15157294,-22.123533,0.8795237701474641,0.9814109067889238
ENSG00000261064,LINC02256,-0.15157294,-23.545153,0.8795237701474641,0.9814109067889238
ENSG00000152642,GPD1L,-0.15157294,-22.117718,0.8795237701474641,0.9814109067889238
ENSG00000178695,KCTD12,-0.15157294,-20.71214,0.8795237701474641,0.9814109067889238
ENSG00000111554,SAXO6,-0.15157294,-23.239283,0.8795237701474641,0.9814109067889238
ENSG00000119946,CNNM1,-0.15157294,-18.775986,0.8795237701474641,0.9814109067889238
ENSG00000185504,FAAP100,-0.15157294,-23.270742,0.8795237701474641,0.9814109067889238
ENSG00000003987,MTMR7,-0.15157294,-23.560745,0.8795237701474641,0.9814109067889238
ENSG00000233215,LINC01687,-0.15157294,-22.147333,0.8795237701474641,0.9814109067889238
ENSG00000233864,ENSG00000233864,-0.15157294,-18.541924,0.8795237701474641,0.9814109067889238
ENSG00000280571,ENSG00000280571,-0.15157294,-22.142338,0.8795237701474641,0.9814109067889238
ENSG00000115009,CCL20,-0.15157294,-24.996716,0.8795237701474641,0.9814109067889238
ENSG00000262456,ENSG00000262456,-0.15157294,-21.568623,0.8795237701474641,0.9814109067889238
ENSG00000156374,PCGF6,-0.15157294,-22.665262,0.8795237701474641,0.9814109067889238
ENSG00000154175,ABI3BP,-0.15157294,-19.808353,0.8795237701474641,0.9814109067889238
ENSG00000163590,PPM1L,-0.15157294,-17.36446,0.8795237701474641,0.9814109067889238
ENSG00000224310,LINC01567,-0.15157294,-18.901228,0.8795237701474641,0.9814109067889238
ENSG00000224259,LINC01133,-0.15157294,-20.727167,0.8795237701474641,0.9814109067889238
ENSG00000123444,KBTBD4,-0.15157294,-24.245472,0.8795237701474641,0.9814109067889238
ENSG00000123191,ATP7B,-0.15157294,-21.455057,0.8795237701474641,0.9814109067889238
ENSG00000258366,RTEL1,-0.15157294,-23.734266,0.8795237701474641,0.9814109067889238
ENSG00000184307,ZDHHC23,-0.15157294,-20.479704,0.8795237701474641,0.9814109067889238
ENSG00000214226,C17orf67,-0.15157294,-20.72295,0.8795237701474641,0.9814109067889238
ENSG00000273783,GTF2A1-AS1,-0.15157294,-22.92409,0.8795237701474641,0.9814109067889238
ENSG00000260239,LINC02533,-0.15157294,-19.713606,0.8795237701474641,0.9814109067889238
ENSG00000165644,COMTD1,-0.15157294,-23.240929,0.8795237701474641,0.9814109067889238
ENSG00000254453,NAV2-AS2,-0.15157294,-21.284044,0.8795237701474641,0.9814109067889238
ENSG00000125823,CSTL1,-0.15157294,-20.48486,0.8795237701474641,0.9814109067889238
ENSG00000263924,ENSG00000263924,-0.15157294,-24.372215,0.8795237701474641,0.9814109067889238
ENSG00000188026,RILPL1,-0.15157294,-23.038345,0.8795237701474641,0.9814109067889238
ENSG00000085552,IGSF9,-0.15157294,-23.044767,0.8795237701474641,0.9814109067889238
ENSG00000137491,SLCO2B1,-0.15157294,-17.804728,0.8795237701474641,0.9814109067889238
ENSG00000087128,TMPRSS11E,-0.15157294,-22.711027,0.8795237701474641,0.9814109067889238
ENSG00000225614,ZNF469,-0.15157294,-20.724993,0.8795237701474641,0.9814109067889238
ENSG00000225439,BOLA3-DT,-0.15157294,-23.718218,0.8795237701474641,0.9814109067889238
ENSG00000259818,CZIB-DT,-0.15157294,-18.848795,0.8795237701474641,0.9814109067889238
ENSG00000225226,LINC01795,-0.15157294,-22.179417,0.8795237701474641,0.9814109067889238
ENSG00000175832,ETV4,-0.15157294,-21.945227,0.8795237701474641,0.9814109067889238
ENSG00000223839,FAM95B1,-0.15157294,-19.122288,0.8795237701474641,0.9814109067889238
ENSG00000165338,HECTD2,-0.15157294,-23.246452,0.8795237701474641,0.9814109067889238
ENSG00000215251,FASTKD5,-0.15157294,-23.36121,0.8795237701474641,0.9814109067889238
ENSG00000161981,SNRNP25,-0.15157294,-24.654898,0.8795237701474641,0.9814109067889238
ENSG00000270316,BORCS7-ASMT,-0.15157294,-18.943525,0.8795237701474641,0.9814109067889238
ENSG00000270190,ENSG00000270190,-0.15157294,-25.090792,0.8795237701474641,0.9814109067889238
ENSG00000273356,LINC02019,-0.15157294,-20.203144,0.8795237701474641,0.9814109067889238
ENSG00000273344,PAXIP1-DT,-0.15157294,-22.440512,0.8795237701474641,0.9814109067889238
ENSG00000273320,NAMPT-AS1,-0.15157294,-22.611713,0.8795237701474641,0.9814109067889238
ENSG00000241158,ADAMTS9-AS1,-0.15157294,-23.62375,0.8795237701474641,0.9814109067889238
ENSG00000171649,ZIK1,-0.15157294,-20.645676,0.8795237701474641,0.9814109067889238
ENSG00000273604,EPOP,-0.15157294,-20.37545,0.8795237701474641,0.9814109067889238
ENSG00000223343,LOC124909376,-0.15157294,-23.809683,0.8795237701474641,0.9814109067889238
ENSG00000137478,FCHSD2,-0.15157294,-21.516228,0.8795237701474641,0.9814109067889238
ENSG00000132749,TESMIN,-0.15157294,-24.677185,0.8795237701474641,0.9814109067889238
